companyName;destination;transportType;weightKg;distanceKm;price;deliveryDays;fuelLiters;date
RoadRunner;Brussels;Truck;12761;560.2;4200.09;4;236.0;02.02.2023
CargoBridge;Munich;Truck;19562;763.9;13937.57;2;234.5;18.12.2019
NorthWind;Paris;Ship;120077;3268.0;17117.58;9;31849.0;17.07.2023
MoveIt;Berlin;Plane;13709;2111.6;51327.93;3;27992.8;18.02.2022
SkyCargo;Dresden;Train;24619;2253.9;8116.24;7;2337.5;30.04.2018
QuickCargo;Frankfurt;Train;5611;744.3;6139.18;3;772.1;26.03.2022
RailCargo;Brussels;Ship;134648;7430.8;45864.81;21;45821.0;17.06.2016
ShipLine;Paris;Plane;4510;4824.6;96689.72;4;57950.8;27.05.2018
CargoBridge;Ljubljana;Train;61354;2154.0;10512.98;6;4441.3;10.11.2017
NorthWind;Copenhagen;Truck;15912;754.1;5061.37;4;276.4;21.12.2025
CargoBridge;Vienna;Train;61290;934.1;27673.61;2;1692.5;05.08.2015
SkyCargo;Warsaw;Truck;22348;284.4;3325.15;4;98.3;17.09.2016
SkyCargo;Warsaw;Truck;10847;1067.4;9068.77;3;386.9;03.05.2018
EuroTrans;Ljubljana;Truck;14399;363.0;8451.75;2;103.3;08.01.2020
NorthWind;Budapest;Train;68390;406.6;22742.73;2;898.4;05.11.2021
MoveIt;Munich;Truck;22151;708.6;10008.16;3;262.1;04.04.2019
RailCargo;Prague;Truck;13223;1113.0;9147.65;4;377.1;01.12.2015
GlobalFreight;Prague;Truck;18154;468.8;11193.87;2;193.9;08.09.2022
NorthWind;Berlin;Truck;11698;802.5;8616.36;3;290.6;10.12.2023
EuroTrans;Warsaw;Truck;1365;551.7;4518.83;3;140.0;21.05.2015
CargoBridge;Prague;Plane;4044;2837.8;57376.69;3;27689.8;24.09.2023
MoveIt;Amsterdam;Truck;3787;857.1;11176.14;2;287.0;29.11.2020
ShipLine;Munich;Ship;57189;1266.8;5547.03;12;6029.3;18.11.2021
CargoBridge;Warsaw;Truck;17861;155.0;9641.92;1;47.8;26.03.2017
GlobalFreight;Zagreb;Ship;113911;1029.6;7738.3;8;7041.3;02.02.2025
EuroTrans;Prague;Truck;10784;886.1;4779.84;5;267.3;04.02.2021
ShipLine;Frankfurt;Train;7966;2287.3;12111.23;6;4094.6;14.08.2016
BlueLogistics;Budapest;Truck;6668;813.4;4149.61;4;218.5;14.12.2016
NorthWind;Vienna;Plane;3282;4224.3;87018.49;4;27141.0;10.04.2017
BlueLogistics;Prague;Truck;7877;773.3;12816.48;2;311.6;02.03.2015
CargoBridge;Bratislava;Ship;258510;5650.9;38641.66;21;40499.8;30.07.2017
CargoOne;Frankfurt;Truck;14628;1014.5;4436.75;5;384.1;06.04.2021
ShipLine;Brussels;Ship;164876;4259.5;21800.91;13;45030.6;22.02.2017
QuickCargo;Amsterdam;Truck;16838;942.7;11322.63;3;318.8;09.09.2020
TransMax;Berlin;Truck;13115;902.8;5635.54;4;253.3;29.08.2018
CargoOne;Brussels;Truck;8023;119.2;2604.06;3;47.0;08.12.2023
FastMove;Copenhagen;Truck;21685;1187.9;8252.61;5;442.4;22.09.2024
GlobalFreight;Ljubljana;Train;22516;740.4;6028.36;3;1342.4;17.04.2022
EuroTrans;Brussels;Ship;235944;826.8;11663.51;12;5356.6;29.10.2021
EuroTrans;Ljubljana;Truck;903;645.2;7864.72;2;201.2;11.01.2023
ShipLine;Paris;Truck;170;1079.7;4707.61;5;327.0;19.12.2017
CargoOne;Brussels;Truck;18321;588.0;8128.38;3;191.4;24.12.2018
RoadRunner;Frankfurt;Train;58394;1944.9;11495.17;4;4112.0;26.08.2021
EuroTrans;Dresden;Truck;5511;249.8;8279.98;1;79.0;18.01.2016
TransMax;Amsterdam;Ship;24555;2458.3;11853.59;15;17514.5;19.12.2021
GlobalFreight;Copenhagen;Truck;4278;83.2;2464.71;2;28.0;01.07.2020
NorthWind;Munich;Truck;14894;77.5;3983.52;2;20.0;03.01.2019
RailCargo;Hamburg;Truck;281;1185.6;7475.76;4;272.8;24.12.2017
BlueLogistics;Frankfurt;Truck;16219;396.9;4714.06;3;101.3;16.09.2019
EuroTrans;Zagreb;Truck;19274;66.5;5461.84;3;23.4;12.02.2022
EuroTrans;Paris;Truck;19947;805.4;10363.28;3;270.6;23.02.2021
FastMove;Amsterdam;Plane;2416;1020.4;42819.82;2;7080.7;27.11.2021
HeavyLift;Vienna;Ship;160866;2587.1;18477.38;8;15564.6;16.04.2021
HeavyLift;Munich;Plane;11657;2523.6;69941.0;3;29270.0;28.07.2021
HeavyLift;Munich;Train;70867;848.5;16438.94;4;1582.1;11.02.2019
RailCargo;Amsterdam;Train;71945;621.0;6295.52;4;924.1;31.03.2024
HeavyLift;Vienna;Truck;22987;1123.3;10243.4;4;329.5;08.08.2024
RailCargo;Bratislava;Train;4637;1297.2;17150.75;3;2166.9;03.03.2015
BlueLogistics;Milan;Train;72335;1870.4;11576.94;6;3541.0;07.08.2017
NorthWind;Milan;Train;9557;220.2;2306.03;3;311.0;12.10.2015
BlueLogistics;Paris;Train;50838;669.3;7729.28;5;886.2;22.01.2017
RailCargo;Paris;Truck;21857;189.9;10566.25;2;67.2;16.10.2018
NorthWind;Milan;Ship;74256;7826.6;46738.89;20;73955.0;03.09.2021
NorthWind;Munich;Truck;19024;1072.0;9544.65;4;460.7;17.01.2020
BlueLogistics;Paris;Truck;23196;114.5;8645.64;2;51.2;26.09.2019
QuickCargo;Zagreb;Truck;2128;750.0;3010.24;4;207.4;13.04.2025
NorthWind;Berlin;Truck;14713;1171.8;5780.89;5;314.5;06.08.2015
CargoBridge;Budapest;Ship;192105;1843.5;17289.97;12;14694.7;15.02.2025
SkyCargo;Prague;Truck;3284;673.7;5492.54;3;178.6;13.09.2022
MoveIt;Paris;Truck;5957;854.6;9017.69;3;298.1;09.09.2025
CargoOne;Brussels;Ship;296641;1392.9;13550.62;7;14419.0;03.09.2023
RoadRunner;Paris;Ship;297760;5750.4;46561.97;16;49671.3;05.01.2025
NorthWind;Brussels;Truck;14930;544.5;6738.74;3;172.3;16.06.2019
BlueLogistics;Ljubljana;Train;69888;2094.5;14023.46;5;4008.7;18.02.2024
CargoBridge;Vienna;Ship;257413;5266.8;32912.4;18;38276.8;17.03.2023
ShipLine;Prague;Plane;7856;1594.6;53475.39;2;19002.9;12.12.2022
RailCargo;Ljubljana;Train;51015;577.4;7512.49;4;746.0;17.05.2022
QuickCargo;Amsterdam;Truck;22725;104.5;9577.03;2;29.7;16.08.2025
NorthWind;Dresden;Truck;996;1001.2;5541.24;4;316.9;18.12.2022
RoadRunner;Brussels;Truck;2969;1021.1;4007.48;4;383.7;29.04.2025
QuickCargo;Warsaw;Train;10055;752.3;6280.63;3;1172.5;10.12.2018
SkyCargo;Budapest;Truck;11251;1033.0;4779.17;4;372.7;11.06.2017
SkyCargo;Budapest;Truck;23869;115.1;8706.89;2;46.1;19.12.2025
CargoOne;Milan;Truck;22765;272.3;7599.72;3;92.8;04.10.2023
TransMax;Budapest;Train;37551;1449.8;10057.61;5;1789.0;26.11.2025
CargoBridge;Budapest;Truck;14666;532.2;5313.02;3;202.1;14.05.2020
RailCargo;Zurich;Truck;20143;505.0;9984.94;2;215.3;06.10.2024
EuroTrans;Zurich;Truck;2328;310.7;1956.49;4;117.8;30.12.2025
TransMax;Budapest;Ship;60177;6182.0;24741.16;17;23602.3;21.12.2021
RailCargo;Prague;Train;62352;417.6;9780.99;4;730.4;12.01.2021
HeavyLift;Prague;Truck;21119;941.4;7312.71;5;300.5;24.04.2016
FastMove;Zagreb;Truck;13698;1182.0;6710.13;5;363.8;25.06.2024
FastMove;Milan;Truck;17839;536.2;5831.35;4;165.4;16.10.2018
NorthWind;Prague;Truck;18887;422.6;11272.41;2;169.4;21.10.2020
GlobalFreight;Amsterdam;Truck;20750;991.1;6283.83;4;353.8;21.01.2022
TransMax;Vienna;Train;62116;2405.2;9992.56;7;4993.8;06.04.2025
QuickCargo;Brussels;Truck;6312;935.8;5549.43;5;246.0;02.08.2016
NorthWind;Zagreb;Train;37975;1204.6;15693.72;4;1885.1;18.04.2017
CargoBridge;Prague;Truck;19942;715.4;4357.79;4;193.0;17.04.2024
ShipLine;Warsaw;Truck;11023;1168.7;5705.88;5;310.5;02.10.2023
RailCargo;Bratislava;Truck;6923;57.0;1551.32;3;19.9;16.06.2024
QuickCargo;Vienna;Truck;19247;64.2;4799.96;2;21.5;04.04.2021
RailCargo;Hamburg;Truck;1304;611.8;3574.13;4;180.5;12.06.2018
HeavyLift;Zurich;Truck;17320;135.9;4418.05;3;55.5;23.01.2023
BlueLogistics;Milan;Truck;15117;501.3;8741.69;2;173.8;28.07.2023
FastMove;Zagreb;Truck;18527;740.7;11730.14;2;307.4;30.03.2025
CargoOne;Prague;Truck;10375;173.8;3141.26;3;60.6;05.03.2020
TransMax;Copenhagen;Truck;8662;55.4;3140.48;2;17.7;07.09.2021
CargoOne;Zagreb;Plane;14058;1827.9;54599.13;2;14436.9;07.08.2015
CargoOne;Warsaw;Truck;17273;743.4;7294.57;3;207.1;03.04.2015
RoadRunner;Frankfurt;Ship;106150;2812.0;13813.22;13;25544.3;24.11.2025
HeavyLift;Copenhagen;Train;55746;1646.3;11414.36;5;2028.4;16.08.2017
SkyCargo;Budapest;Plane;11217;4690.1;115725.21;4;48609.9;12.03.2019
BlueLogistics;Ljubljana;Truck;4503;831.0;7061.1;3;184.2;22.07.2018
CargoOne;Vienna;Plane;10339;5193.7;48455.1;5;49280.4;14.01.2019
MoveIt;Ljubljana;Truck;23893;609.9;7415.89;4;221.6;18.05.2016
BlueLogistics;Prague;Train;66382;784.6;8083.21;3;1407.8;20.11.2022
RailCargo;Hamburg;Truck;16700;434.8;5169.47;3;189.1;25.07.2025
TransMax;Amsterdam;Truck;20987;1033.2;12348.46;3;418.3;17.07.2020
CargoBridge;Milan;Truck;2568;300.3;2618.88;3;110.3;24.10.2024
SkyCargo;Dresden;Truck;6751;456.6;5061.46;2;180.8;12.10.2022
SkyCargo;Hamburg;Truck;22578;268.8;10677.95;2;105.6;15.09.2018
GlobalFreight;Copenhagen;Truck;2122;1102.8;4664.45;5;316.0;02.10.2025
MoveIt;Ljubljana;Truck;17145;162.7;4466.28;3;47.6;26.05.2021
SkyCargo;Warsaw;Plane;5837;2614.2;82012.89;3;28911.2;05.12.2017
NorthWind;Brussels;Ship;229163;5071.2;26101.75;12;49954.3;10.07.2021
CargoOne;Bratislava;Train;1445;1765.6;16993.77;4;3074.7;25.02.2023
TransMax;Dresden;Train;67208;383.3;10131.29;4;590.2;13.06.2018
CargoBridge;Milan;Truck;7721;407.2;6771.46;2;105.3;07.10.2016
EuroTrans;Dresden;Truck;4715;720.1;7290.42;3;247.5;07.10.2024
NorthWind;Frankfurt;Truck;14311;1170.2;11462.77;3;370.3;31.08.2022
CargoOne;Berlin;Train;78691;715.3;28370.15;2;1139.1;08.07.2024
CargoBridge;Ljubljana;Truck;9455;928.3;4667.47;4;229.0;17.02.2018
TransMax;Hamburg;Ship;182908;931.8;12053.62;10;7319.3;09.04.2024
GlobalFreight;Ljubljana;Truck;19893;1023.3;8709.59;4;303.5;10.01.2019
GlobalFreight;Berlin;Truck;5209;813.7;6002.56;4;231.8;24.12.2017
TransMax;Amsterdam;Ship;194129;3081.6;22355.64;17;30070.4;19.03.2020
EuroTrans;Prague;Truck;23062;334.4;11115.92;2;126.1;13.04.2017
ShipLine;Hamburg;Truck;1623;1083.3;5803.0;3;396.9;15.12.2025
BlueLogistics;Ljubljana;Truck;3098;673.7;7879.01;2;178.2;20.07.2024
CargoOne;Milan;Truck;9361;165.9;4737.42;2;55.4;02.11.2018
TransMax;Paris;Plane;2519;3013.0;120272.63;3;25852.9;02.04.2015
EuroTrans;Munich;Ship;126403;1024.5;10419.13;9;9460.4;22.06.2015
MoveIt;Milan;Train;33629;662.3;9263.42;4;697.0;26.11.2025
TransMax;Ljubljana;Train;8468;1030.6;4329.39;5;1319.0;26.07.2017
BlueLogistics;Zagreb;Truck;11619;666.6;5300.9;3;197.5;19.10.2022
QuickCargo;Vienna;Ship;174131;2880.0;22503.08;10;29090.0;22.04.2017
EuroTrans;Munich;Ship;210214;959.2;7793.9;13;5280.0;02.05.2015
FastMove;Vienna;Truck;16768;742.2;5569.88;4;265.3;24.03.2020
NorthWind;Berlin;Truck;6061;1191.5;11313.7;3;437.0;24.01.2020
MoveIt;Zagreb;Truck;22518;139.3;20770.23;1;52.0;31.05.2025
EuroTrans;Hamburg;Ship;120894;6456.8;31546.71;17;27838.5;15.03.2015
ShipLine;Prague;Truck;11807;108.9;4161.48;2;33.5;23.06.2021
MoveIt;Dresden;Truck;3178;131.2;5151.24;1;47.6;24.07.2016
CargoBridge;Vienna;Train;59343;1574.9;14489.89;6;2134.0;04.09.2022
HeavyLift;Bratislava;Truck;13530;505.2;6276.89;2;168.2;25.01.2021
NorthWind;Zurich;Train;29957;1398.0;18560.41;3;2430.3;05.11.2025
NorthWind;Ljubljana;Train;32459;756.7;5341.71;5;1329.8;01.09.2022
QuickCargo;Copenhagen;Truck;9259;412.3;2841.89;4;97.0;19.07.2018
TransMax;Budapest;Train;44324;1337.7;12284.8;4;2362.8;20.12.2018
CargoOne;Hamburg;Truck;23389;1194.2;11253.03;3;536.1;22.08.2023
SkyCargo;Munich;Ship;117544;896.1;7913.92;12;8993.0;26.03.2021
FastMove;Hamburg;Truck;10430;588.7;3538.58;4;185.6;30.06.2024
CargoBridge;Amsterdam;Truck;1110;483.0;3645.01;2;111.9;31.01.2015
TransMax;Paris;Ship;72215;1110.0;4519.08;8;9833.5;28.04.2021
TransMax;Copenhagen;Ship;99405;5184.5;29025.31;19;41409.0;02.08.2020
TransMax;Zagreb;Truck;9605;73.5;5898.02;1;19.4;09.06.2020
CargoBridge;Bratislava;Truck;13137;1030.7;8973.04;4;270.4;26.12.2018
MoveIt;Zurich;Truck;550;703.2;5064.14;3;175.4;18.05.2018
QuickCargo;Zagreb;Train;19739;2112.1;13088.83;5;3386.6;18.10.2019
RailCargo;Vienna;Plane;14212;4128.7;119714.74;4;53098.7;01.12.2019
HeavyLift;Dresden;Train;54966;229.2;18674.78;2;286.9;15.04.2016
GlobalFreight;Milan;Truck;10436;584.4;8017.46;2;240.7;22.12.2023
CargoBridge;Munich;Train;39979;1888.7;12401.7;7;2748.4;16.08.2018
HeavyLift;Ljubljana;Train;76182;2259.6;15166.69;5;3814.2;01.01.2021
RoadRunner;Ljubljana;Truck;22357;467.0;4619.95;4;138.1;18.01.2023
SkyCargo;Prague;Truck;5249;390.1;5031.62;2;84.9;05.04.2020
QuickCargo;Hamburg;Ship;60660;887.6;5471.71;7;4195.1;17.07.2023
RoadRunner;Warsaw;Ship;22742;1762.9;11191.91;8;6753.5;05.09.2018
BlueLogistics;Frankfurt;Truck;15891;67.2;6421.53;1;23.2;15.04.2015
BlueLogistics;Paris;Truck;1714;359.7;2094.57;3;88.1;20.05.2021
BlueLogistics;Copenhagen;Train;47126;2287.0;16445.75;6;2977.0;05.04.2017
FastMove;Vienna;Truck;23565;823.2;8277.83;3;357.0;01.09.2017
SkyCargo;Brussels;Truck;7726;202.5;3464.63;3;74.4;25.08.2020
CargoOne;Hamburg;Truck;7101;958.7;6598.54;4;354.4;18.06.2019
BlueLogistics;Zurich;Truck;16207;457.5;10983.66;2;122.2;22.12.2021
SkyCargo;Amsterdam;Plane;9998;1361.4;80567.26;2;9310.4;29.10.2016
SkyCargo;Prague;Train;74369;356.7;5192.47;5;651.4;16.06.2024
QuickCargo;Frankfurt;Truck;21230;610.6;6003.18;4;178.0;25.10.2020
GlobalFreight;Dresden;Truck;4076;506.3;6391.84;2;173.0;04.03.2018
QuickCargo;Bratislava;Truck;12423;447.4;10580.77;2;131.0;17.11.2024
ShipLine;Paris;Plane;8669;5291.5;62633.83;4;67383.1;15.01.2021
TransMax;Warsaw;Train;12928;232.5;2606.8;4;351.7;27.06.2022
HeavyLift;Paris;Truck;5490;267.6;4360.97;2;60.1;23.09.2025
HeavyLift;Vienna;Truck;14185;97.7;2289.23;3;30.7;03.03.2023
HeavyLift;Milan;Truck;6965;419.1;4700.11;2;107.0;23.12.2016
RailCargo;Paris;Truck;8414;920.2;6260.84;3;304.7;10.03.2017
ShipLine;Berlin;Plane;568;5773.6;66531.81;5;34205.1;09.09.2024
MoveIt;Vienna;Train;19576;624.3;14363.55;2;1040.5;15.03.2021
HeavyLift;Budapest;Truck;17788;147.0;3233.24;3;50.7;04.09.2017
FastMove;Dresden;Truck;2918;298.2;2001.83;3;103.1;03.07.2020
CargoOne;Hamburg;Truck;20465;1071.4;10257.49;4;310.0;01.01.2018
MoveIt;Dresden;Truck;13219;313.2;14470.75;1;120.1;20.06.2024
QuickCargo;Warsaw;Train;63258;636.0;10021.55;4;1366.7;05.11.2019
HeavyLift;Munich;Ship;209594;4460.6;19305.17;15;26056.4;28.09.2022
CargoBridge;Milan;Train;52771;2071.0;13740.67;6;2784.3;17.05.2022
RoadRunner;Berlin;Ship;67698;1182.2;7469.25;9;4641.3;10.03.2016
FastMove;Zagreb;Truck;23359;73.5;6038.55;3;27.6;31.07.2017
ShipLine;Zurich;Train;15968;1059.4;3979.48;5;1464.8;13.04.2025
BlueLogistics;Zagreb;Ship;46873;1204.5;5015.18;9;5822.1;16.07.2018
SkyCargo;Vienna;Plane;7416;5068.3;119672.91;4;50995.0;30.06.2020
MoveIt;Bratislava;Truck;1714;512.8;4892.72;3;156.1;11.03.2024
QuickCargo;Frankfurt;Train;41401;860.0;14118.43;3;1072.1;23.03.2023
RoadRunner;Frankfurt;Train;46904;870.3;18703.92;3;1370.4;19.07.2018
FastMove;Munich;Truck;16219;1067.2;8353.71;5;352.1;30.08.2017
FastMove;Paris;Truck;8893;413.4;6140.33;2;129.6;17.01.2017
FastMove;Vienna;Truck;3630;1145.1;4267.29;4;349.5;28.05.2017
HeavyLift;Paris;Plane;5605;3400.1;92334.44;3;35920.8;06.01.2015
HeavyLift;Milan;Train;73189;1066.1;13327.42;3;2415.8;29.05.2018
EuroTrans;Hamburg;Truck;17087;262.5;3266.68;3;68.0;03.12.2015
TransMax;Hamburg;Truck;5814;597.5;4765.74;3;232.7;08.02.2016
FastMove;Bratislava;Truck;23881;680.9;8095.98;3;222.1;13.10.2023
HeavyLift;Ljubljana;Truck;23947;246.0;9668.28;2;74.4;14.09.2017
CargoBridge;Munich;Plane;1579;634.9;57992.17;1;6175.2;17.03.2021
RoadRunner;Milan;Plane;10960;3874.8;119418.68;4;46137.8;10.02.2015
EuroTrans;Hamburg;Truck;5292;1015.9;8618.56;3;379.1;13.09.2021
RailCargo;Amsterdam;Ship;275569;2344.5;21195.93;10;14371.1;30.05.2019
QuickCargo;Frankfurt;Ship;174514;3081.0;24301.63;12;18197.0;30.07.2015
TransMax;Zurich;Truck;3865;421.8;3004.95;3;90.3;05.08.2018
SkyCargo;Bratislava;Truck;19459;645.6;8440.26;3;194.3;14.01.2016
ShipLine;Brussels;Train;25699;1839.5;10368.49;5;3440.2;12.01.2018
CargoOne;Frankfurt;Train;59773;821.3;11411.07;4;1146.5;24.09.2020
CargoOne;Budapest;Truck;2460;575.6;8617.61;2;222.5;27.11.2023
RailCargo;Bratislava;Truck;17805;621.8;10903.62;2;214.4;05.12.2025
SkyCargo;Paris;Truck;8917;445.1;2565.25;4;115.2;06.11.2016
NorthWind;Berlin;Train;15033;2426.0;7883.15;7;2336.6;05.05.2022
RoadRunner;Paris;Truck;21318;696.3;8834.64;3;199.2;15.07.2016
FastMove;Milan;Train;55895;915.7;15500.73;3;1342.9;21.04.2020
RoadRunner;Dresden;Truck;13816;553.5;3764.53;4;226.6;12.12.2024
RailCargo;Berlin;Train;30513;958.3;8659.2;5;1433.9;25.08.2017
RailCargo;Amsterdam;Train;69027;1897.7;16707.76;6;3812.5;03.01.2025
HeavyLift;Hamburg;Truck;18675;544.2;5262.5;3;211.2;27.10.2018
EuroTrans;Vienna;Train;22303;1999.4;17323.72;5;2182.5;23.05.2024
CargoBridge;Bratislava;Truck;13640;969.6;7876.31;4;326.5;21.04.2015
ShipLine;Amsterdam;Truck;1619;371.0;7899.23;1;108.8;11.02.2022
MoveIt;Zagreb;Ship;188755;3946.8;33604.42;16;25678.7;14.09.2016
GlobalFreight;Paris;Plane;4171;1769.5;77787.93;2;16072.5;16.02.2021
CargoOne;Prague;Truck;21851;1143.9;7492.86;4;399.0;10.12.2022
QuickCargo;Zagreb;Ship;182227;3491.5;26599.84;14;19624.8;06.06.2016
MoveIt;Hamburg;Truck;4052;1133.0;5596.45;5;273.1;30.04.2025
BlueLogistics;Zagreb;Truck;6175;580.5;4641.06;3;192.1;30.12.2018
BlueLogistics;Vienna;Truck;6236;750.1;5268.54;4;216.9;06.06.2016
ShipLine;Copenhagen;Truck;12380;989.0;4179.13;5;349.4;08.05.2016
ShipLine;Budapest;Ship;66571;1871.1;9367.78;8;10507.3;01.12.2018
TransMax;Hamburg;Truck;1749;547.9;4177.26;3;197.2;17.11.2020
CargoOne;Frankfurt;Truck;1200;362.5;2927.31;3;74.1;04.11.2021
TransMax;Copenhagen;Truck;17997;861.2;7130.74;4;263.9;14.08.2023
CargoOne;Copenhagen;Truck;5976;610.2;2962.33;4;232.6;24.10.2015
FastMove;Amsterdam;Truck;11174;941.2;5699.15;5;323.4;19.02.2015
BlueLogistics;Munich;Truck;148;237.7;3514.76;1;57.2;14.11.2021
QuickCargo;Paris;Ship;38823;3019.6;16833.64;9;21722.1;18.01.2015
MoveIt;Zurich;Truck;14747;395.8;4681.69;3;160.5;05.12.2020
ShipLine;Amsterdam;Truck;13557;107.8;4251.4;2;45.5;20.01.2024
CargoBridge;Vienna;Ship;188200;1062.2;8109.65;9;6670.7;12.12.2025
RoadRunner;Warsaw;Train;16665;721.6;11764.96;3;753.1;03.07.2021
RailCargo;Dresden;Truck;10970;588.0;8785.63;2;241.9;15.04.2022
QuickCargo;Amsterdam;Truck;5147;985.9;3696.34;4;270.0;09.02.2022
EuroTrans;Zurich;Ship;264929;7476.4;66825.02;18;60019.1;20.05.2020
RoadRunner;Budapest;Plane;5756;970.8;40213.08;2;6083.6;10.12.2018
QuickCargo;Ljubljana;Ship;289247;5116.0;36927.98;20;58034.1;07.11.2024
HeavyLift;Warsaw;Truck;15493;1184.2;9371.44;4;464.8;19.11.2019
RoadRunner;Amsterdam;Train;78468;1897.9;13251.13;5;3260.2;30.07.2015
BlueLogistics;Paris;Truck;17756;121.1;3651.95;3;33.5;06.09.2019
SkyCargo;Vienna;Truck;19299;664.0;4943.49;4;202.7;25.03.2017
NorthWind;Zurich;Train;42906;694.9;6252.12;4;1260.4;17.03.2017
ShipLine;Warsaw;Truck;15281;370.6;7535.99;2;146.7;15.11.2022
CargoBridge;Warsaw;Ship;8548;2599.9;8874.22;16;21735.4;21.06.2015
QuickCargo;Bratislava;Truck;22954;1183.1;7597.43;4;534.2;03.12.2020
CargoBridge;Dresden;Truck;9112;755.1;6517.75;3;298.3;03.04.2022
SkyCargo;Budapest;Truck;3725;1088.6;9620.76;3;304.9;22.03.2018
FastMove;Frankfurt;Truck;21948;74.0;6356.68;3;30.6;20.11.2015
GlobalFreight;Prague;Train;65312;1046.3;11693.55;5;2301.3;31.10.2015
NorthWind;Amsterdam;Truck;7354;138.5;2266.45;3;46.1;09.08.2017
RoadRunner;Budapest;Ship;86119;4524.6;32559.72;18;23112.3;19.09.2017
HeavyLift;Zagreb;Ship;230015;2003.7;18945.44;8;13867.4;22.07.2023
QuickCargo;Amsterdam;Train;22309;1167.4;14317.03;4;2173.7;05.06.2025
BlueLogistics;Prague;Train;33525;1813.5;9488.93;6;2330.7;15.06.2015
CargoOne;Munich;Train;38154;1016.6;27859.8;2;1825.4;19.01.2022
NorthWind;Copenhagen;Train;48448;1242.7;8624.83;6;2057.1;06.12.2022
GlobalFreight;Amsterdam;Truck;4368;179.9;6587.46;1;51.0;24.11.2017
FastMove;Bratislava;Train;9983;210.1;2167.52;4;261.1;17.01.2017
HeavyLift;Prague;Truck;4576;721.9;4900.83;4;221.3;18.01.2018
HeavyLift;Milan;Truck;19497;280.4;4597.93;3;118.0;05.07.2018
SkyCargo;Berlin;Plane;10045;2078.0;130526.68;2;26604.8;19.05.2018
HeavyLift;Brussels;Ship;247785;1279.6;12018.52;6;12100.3;26.07.2015
CargoOne;Budapest;Train;36912;666.1;8770.11;4;1155.6;30.04.2018
GlobalFreight;Paris;Ship;254199;7105.2;34660.69;18;66873.0;10.10.2020
EuroTrans;Dresden;Truck;19072;868.6;7599.35;4;270.8;16.01.2015
CargoBridge;Paris;Truck;18959;1190.5;5970.85;5;414.9;10.02.2023
RailCargo;Bratislava;Plane;4998;3850.9;70248.46;3;48080.3;26.03.2024
RailCargo;Brussels;Ship;94051;4568.7;28047.95;17;29857.7;07.10.2025
MoveIt;Amsterdam;Ship;172637;4400.1;20925.5;16;46341.1;27.05.2016
EuroTrans;Hamburg;Train;53279;926.5;19807.55;2;1749.1;09.10.2015
GlobalFreight;Ljubljana;Truck;826;187.5;3616.77;1;63.2;18.09.2015
EuroTrans;Bratislava;Plane;7831;3196.3;70058.92;3;34918.9;23.11.2022
CargoOne;Budapest;Ship;121781;6619.1;39780.76;16;66663.3;31.07.2015
ShipLine;Frankfurt;Ship;40578;6974.2;48815.1;19;54052.6;08.06.2022
CargoBridge;Budapest;Truck;23140;116.7;15365.28;1;40.1;12.10.2016
EuroTrans;Budapest;Truck;13216;858.1;7180.81;4;223.3;31.05.2019
RoadRunner;Frankfurt;Train;22400;2396.7;16126.38;5;4487.3;11.07.2016
HeavyLift;Budapest;Truck;21483;685.2;6607.17;3;279.6;22.11.2022
SkyCargo;Bratislava;Ship;258649;3719.7;22844.55;10;32185.0;06.12.2022
CargoBridge;Hamburg;Train;38634;1561.2;10373.94;5;2450.8;12.04.2020
BlueLogistics;Hamburg;Train;6860;1870.2;10781.38;6;1820.8;08.11.2020
BlueLogistics;Munich;Truck;6395;62.8;1913.58;3;18.8;11.05.2020
TransMax;Bratislava;Truck;17441;148.8;13520.62;1;58.8;23.04.2022
RailCargo;Milan;Plane;1016;2555.9;148754.66;2;22279.3;27.10.2021
SkyCargo;Budapest;Truck;12008;398.3;8866.47;2;124.9;29.12.2015
SkyCargo;Prague;Train;1524;892.5;3982.63;4;923.2;09.01.2019
BlueLogistics;Milan;Truck;23769;728.5;9078.5;3;281.8;03.12.2022
TransMax;Paris;Ship;223965;914.0;8880.66;11;10057.2;11.12.2016
MoveIt;Budapest;Ship;134399;4888.5;37416.37;17;33395.7;10.01.2025
MoveIt;Vienna;Truck;772;862.1;2371.31;5;290.0;02.02.2024
CargoOne;Amsterdam;Truck;21875;292.8;14029.06;1;98.6;16.07.2020
QuickCargo;Bratislava;Truck;23043;991.1;7224.36;5;345.5;26.11.2022
HeavyLift;Warsaw;Ship;212328;1381.7;13394.61;7;11292.6;17.04.2019
CargoBridge;Munich;Truck;20398;1153.8;9593.78;4;338.9;11.12.2017
BlueLogistics;Brussels;Train;6978;1811.1;12529.09;5;2609.5;13.07.2021
BlueLogistics;Vienna;Truck;11623;1144.6;5886.89;4;426.0;03.07.2025
SkyCargo;Vienna;Truck;12186;1001.0;9661.92;3;395.7;23.01.2019
QuickCargo;Vienna;Ship;110459;5432.3;37377.02;18;27345.7;24.07.2017
NorthWind;Milan;Truck;9065;223.4;3162.84;3;64.8;31.10.2025
EuroTrans;Dresden;Plane;13328;790.5;50319.32;2;9986.5;07.01.2022
GlobalFreight;Ljubljana;Train;76773;2026.4;13214.82;5;4519.2;22.12.2021
NorthWind;Copenhagen;Train;22836;1591.7;8782.12;6;3009.8;06.12.2021
